PMID	kw1	kw2	link	link_explicit	QuerySet
32814169	antineoplastic agents phytogenic/isolation & purification	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32814169/"", ""32814169"")"	https://pubmed.ncbi.nlm.nih.gov/32814169	pmid-ferroptosi-set.txt
32814169	antineoplastic agents phytogenic/isolation & purification	neoplasm invasiveness	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32814169/"", ""32814169"")"	https://pubmed.ncbi.nlm.nih.gov/32814169	pmid-ferroptosi-set.txt
32814169	antineoplastic agents phytogenic/isolation & purification	ovarian neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32814169/"", ""32814169"")"	https://pubmed.ncbi.nlm.nih.gov/32814169	pmid-ferroptosi-set.txt
32814169	antineoplastic agents phytogenic/isolation & purification	ribosome inactivating proteins type 2/isolation & purification	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32814169/"", ""32814169"")"	https://pubmed.ncbi.nlm.nih.gov/32814169	pmid-ferroptosi-set.txt
31244955	antineoplastic agents/administration & dosage	carcinoma squamous cell/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31244955/"", ""31244955"")"	https://pubmed.ncbi.nlm.nih.gov/31244955	pmid-ferroptosi-set.txt
33631189	antineoplastic agents/administration & dosage	cerebrovascular disorders/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33631189/"", ""33631189"")"	https://pubmed.ncbi.nlm.nih.gov/33631189	pmid-ferroptosi-set.txt
30616348	antineoplastic agents/administration & dosage	doxorubicin/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
30616348	antineoplastic agents/administration & dosage	hemolysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
34962017	antineoplastic agents/administration & dosage	iron overload/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34962017/"", ""34962017"")"	https://pubmed.ncbi.nlm.nih.gov/34962017	pmid-ferroptosi-set.txt
34962017	antineoplastic agents/administration & dosage	iron/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34962017/"", ""34962017"")"	https://pubmed.ncbi.nlm.nih.gov/34962017	pmid-ferroptosi-set.txt
30616348	antineoplastic agents/administration & dosage	iron/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
33915157	antineoplastic agents/administration & dosage	lipid metabolism/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33915157/"", ""33915157"")"	https://pubmed.ncbi.nlm.nih.gov/33915157	pmid-ferroptosi-set.txt
30616348	antineoplastic agents/administration & dosage	lysosomes/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
31244955	antineoplastic agents/administration & dosage	macromolecular substances/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31244955/"", ""31244955"")"	https://pubmed.ncbi.nlm.nih.gov/31244955	pmid-ferroptosi-set.txt
30616348	antineoplastic agents/administration & dosage	maleic anhydrides/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
33631189	antineoplastic agents/administration & dosage	neuroprotective agents/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33631189/"", ""33631189"")"	https://pubmed.ncbi.nlm.nih.gov/33631189	pmid-ferroptosi-set.txt
31244955	antineoplastic agents/administration & dosage	photosensitizing agents/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31244955/"", ""31244955"")"	https://pubmed.ncbi.nlm.nih.gov/31244955	pmid-ferroptosi-set.txt
31244955	antineoplastic agents/administration & dosage	piperazines/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31244955/"", ""31244955"")"	https://pubmed.ncbi.nlm.nih.gov/31244955	pmid-ferroptosi-set.txt
31244955	antineoplastic agents/administration & dosage	porphyrins/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31244955/"", ""31244955"")"	https://pubmed.ncbi.nlm.nih.gov/31244955	pmid-ferroptosi-set.txt
33915157	antineoplastic agents/administration & dosage	pyroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33915157/"", ""33915157"")"	https://pubmed.ncbi.nlm.nih.gov/33915157	pmid-ferroptosi-set.txt
33915157	antineoplastic agents/administration & dosage	reactive oxygen species/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33915157/"", ""33915157"")"	https://pubmed.ncbi.nlm.nih.gov/33915157	pmid-ferroptosi-set.txt
33631189	antineoplastic agents/administration & dosage	reactive oxygen species/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33631189/"", ""33631189"")"	https://pubmed.ncbi.nlm.nih.gov/33631189	pmid-ferroptosi-set.txt
30616348	antineoplastic agents/administration & dosage	starch/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30616348/"", ""30616348"")"	https://pubmed.ncbi.nlm.nih.gov/30616348	pmid-ferroptosi-set.txt
31244955	antineoplastic agents/administration & dosage	tongue neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31244955/"", ""31244955"")"	https://pubmed.ncbi.nlm.nih.gov/31244955	pmid-ferroptosi-set.txt
34549863	antineoplastic agents/adverse effects	breast neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34549863/"", ""34549863"")"	https://pubmed.ncbi.nlm.nih.gov/34549863	pmid-ferroptosi-set.txt
31105042	antineoplastic agents/adverse effects	drug resistance neoplasm	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31105042/"", ""31105042"")"	https://pubmed.ncbi.nlm.nih.gov/31105042	pmid-ferroptosi-set.txt
34549863	antineoplastic agents/adverse effects	intracellular signaling peptides and proteins/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34549863/"", ""34549863"")"	https://pubmed.ncbi.nlm.nih.gov/34549863	pmid-ferroptosi-set.txt
31105042	antineoplastic agents/adverse effects	iron/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31105042/"", ""31105042"")"	https://pubmed.ncbi.nlm.nih.gov/31105042	pmid-ferroptosi-set.txt
34549863	antineoplastic agents/adverse effects	necroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34549863/"", ""34549863"")"	https://pubmed.ncbi.nlm.nih.gov/34549863	pmid-ferroptosi-set.txt
31105042	antineoplastic agents/adverse effects	neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31105042/"", ""31105042"")"	https://pubmed.ncbi.nlm.nih.gov/31105042	pmid-ferroptosi-set.txt
34549863	antineoplastic agents/adverse effects	pyroptosis/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34549863/"", ""34549863"")"	https://pubmed.ncbi.nlm.nih.gov/34549863	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	breast neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	cell survival/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	dose-response relationship drug	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	hemoglobins/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	oxygen/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	antineoplastic agents/analysis	photosensitizing agents/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
34473493	antineoplastic agents/chemistry	b7-h1 antigen/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
36375351	antineoplastic agents/chemistry	biological products	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36375351/"", ""36375351"")"	https://pubmed.ncbi.nlm.nih.gov/36375351	pmid-ferroptosi-set.txt
36375351	antineoplastic agents/chemistry	carbon/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36375351/"", ""36375351"")"	https://pubmed.ncbi.nlm.nih.gov/36375351	pmid-ferroptosi-set.txt
31678528	antineoplastic agents/chemistry	carcinoma hepatocellular/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
31678528	antineoplastic agents/chemistry	chlorides/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
31678528	antineoplastic agents/chemistry	glutathione/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
34110146	antineoplastic agents/chemistry	glutathione/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34110146/"", ""34110146"")"	https://pubmed.ncbi.nlm.nih.gov/34110146	pmid-ferroptosi-set.txt
34110146	antineoplastic agents/chemistry	hemin/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34110146/"", ""34110146"")"	https://pubmed.ncbi.nlm.nih.gov/34110146	pmid-ferroptosi-set.txt
31678528	antineoplastic agents/chemistry	hep g2 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
34473493	antineoplastic agents/chemistry	hep g2 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
34110146	antineoplastic agents/chemistry	human umbilical vein endothelial cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34110146/"", ""34110146"")"	https://pubmed.ncbi.nlm.nih.gov/34110146	pmid-ferroptosi-set.txt
34110146	antineoplastic agents/chemistry	hydroxyl radical/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34110146/"", ""34110146"")"	https://pubmed.ncbi.nlm.nih.gov/34110146	pmid-ferroptosi-set.txt
30799221	antineoplastic agents/chemistry	imidazoles/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30799221/"", ""30799221"")"	https://pubmed.ncbi.nlm.nih.gov/30799221	pmid-ferroptosi-set.txt
34473493	antineoplastic agents/chemistry	iron/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
30799221	antineoplastic agents/chemistry	ketones/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30799221/"", ""30799221"")"	https://pubmed.ncbi.nlm.nih.gov/30799221	pmid-ferroptosi-set.txt
34473493	antineoplastic agents/chemistry	kidney	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
30799221	antineoplastic agents/chemistry	lipid metabolism/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30799221/"", ""30799221"")"	https://pubmed.ncbi.nlm.nih.gov/30799221	pmid-ferroptosi-set.txt
30799221	antineoplastic agents/chemistry	lymphoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30799221/"", ""30799221"")"	https://pubmed.ncbi.nlm.nih.gov/30799221	pmid-ferroptosi-set.txt
31678528	antineoplastic agents/chemistry	manganese compounds/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
34110146	antineoplastic agents/chemistry	oxygen/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34110146/"", ""34110146"")"	https://pubmed.ncbi.nlm.nih.gov/34110146	pmid-ferroptosi-set.txt
30799221	antineoplastic agents/chemistry	piperazines/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/30799221/"", ""30799221"")"	https://pubmed.ncbi.nlm.nih.gov/30799221	pmid-ferroptosi-set.txt
31678528	antineoplastic agents/chemistry	silicon dioxide/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
31678528	antineoplastic agents/chemistry	sorafenib/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31678528/"", ""31678528"")"	https://pubmed.ncbi.nlm.nih.gov/31678528	
36375351	antineoplastic agents/chemistry	triterpenes/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36375351/"", ""36375351"")"	https://pubmed.ncbi.nlm.nih.gov/36375351	pmid-ferroptosi-set.txt
36375351	antineoplastic agents/chemistry	water	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36375351/"", ""36375351"")"	https://pubmed.ncbi.nlm.nih.gov/36375351	pmid-ferroptosi-set.txt
32957040	antineoplastic agents/pharmacology	artesunate/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32957040/"", ""32957040"")"	https://pubmed.ncbi.nlm.nih.gov/32957040	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	benzophenanthridines/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
34983546	antineoplastic agents/pharmacology	biomarkers tumor	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34983546/"", ""34983546"")"	https://pubmed.ncbi.nlm.nih.gov/34983546	pmid-ferroptosi-set.txt
34983546	antineoplastic agents/pharmacology	carcinoma hepatocellular/diagnosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34983546/"", ""34983546"")"	https://pubmed.ncbi.nlm.nih.gov/34983546	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	cation transport proteins/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33197601	antineoplastic agents/pharmacology	cell cycle/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33197601/"", ""33197601"")"	https://pubmed.ncbi.nlm.nih.gov/33197601	pmid-ferroptosi-set.txt
34983546	antineoplastic agents/pharmacology	crispr-cas systems	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34983546/"", ""34983546"")"	https://pubmed.ncbi.nlm.nih.gov/34983546	pmid-ferroptosi-set.txt
32957040	antineoplastic agents/pharmacology	cyclin-dependent kinase inhibitor p21/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32957040/"", ""32957040"")"	https://pubmed.ncbi.nlm.nih.gov/32957040	pmid-ferroptosi-set.txt
34924133	antineoplastic agents/pharmacology	depression chemical	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	diosgenin/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
34924133	antineoplastic agents/pharmacology	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34983546	antineoplastic agents/pharmacology	drug synergism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34983546/"", ""34983546"")"	https://pubmed.ncbi.nlm.nih.gov/34983546	pmid-ferroptosi-set.txt
32957040	antineoplastic agents/pharmacology	endoplasmic reticulum stress/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32957040/"", ""32957040"")"	https://pubmed.ncbi.nlm.nih.gov/32957040	pmid-ferroptosi-set.txt
34924133	antineoplastic agents/pharmacology	energy metabolism/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
34924133	antineoplastic agents/pharmacology	liver neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	malondialdehyde/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33197601	antineoplastic agents/pharmacology	mebendazole/analogs & derivatives	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33197601/"", ""33197601"")"	https://pubmed.ncbi.nlm.nih.gov/33197601	pmid-ferroptosi-set.txt
32957040	antineoplastic agents/pharmacology	neuroendocrine tumors/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32957040/"", ""32957040"")"	https://pubmed.ncbi.nlm.nih.gov/32957040	pmid-ferroptosi-set.txt
32957040	antineoplastic agents/pharmacology	niacinamide/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32957040/"", ""32957040"")"	https://pubmed.ncbi.nlm.nih.gov/32957040	pmid-ferroptosi-set.txt
32957040	antineoplastic agents/pharmacology	phenylurea compounds/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32957040/"", ""32957040"")"	https://pubmed.ncbi.nlm.nih.gov/32957040	pmid-ferroptosi-set.txt
34983546	antineoplastic agents/pharmacology	phosphotransferases (alcohol group acceptor)/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34983546/"", ""34983546"")"	https://pubmed.ncbi.nlm.nih.gov/34983546	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	rna small interfering	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
34924133	antineoplastic agents/pharmacology	sorafenib/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34924133/"", ""34924133"")"	https://pubmed.ncbi.nlm.nih.gov/34924133	pmid-ferroptosi-set.txt
33878610	antineoplastic agents/pharmacology	transferrin/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33878610/"", ""33878610"")"	https://pubmed.ncbi.nlm.nih.gov/33878610	pmid-ferroptosi-set.txt
33197601	antineoplastic agents/pharmacology	tumor suppressor protein p53/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33197601/"", ""33197601"")"	https://pubmed.ncbi.nlm.nih.gov/33197601	pmid-ferroptosi-set.txt
34965379	antineoplastic agents/therapeutic use	cell differentiation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34965379/"", ""34965379"")"	https://pubmed.ncbi.nlm.nih.gov/34965379	pmid-ferroptosi-set.txt
33000412	antineoplastic agents/therapeutic use	cystine/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33000412/"", ""33000412"")"	https://pubmed.ncbi.nlm.nih.gov/33000412	pmid-ferroptosi-set.txt
33000412	antineoplastic agents/therapeutic use	glucose/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33000412/"", ""33000412"")"	https://pubmed.ncbi.nlm.nih.gov/33000412	pmid-ferroptosi-set.txt
33000412	antineoplastic agents/therapeutic use	glutamine/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33000412/"", ""33000412"")"	https://pubmed.ncbi.nlm.nih.gov/33000412	pmid-ferroptosi-set.txt
34482088	antineoplastic agents/therapeutic use	glutathione	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34482088/"", ""34482088"")"	https://pubmed.ncbi.nlm.nih.gov/34482088	pmid-ferroptosi-set.txt
33000412	antineoplastic agents/therapeutic use	glutathione/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33000412/"", ""33000412"")"	https://pubmed.ncbi.nlm.nih.gov/33000412	pmid-ferroptosi-set.txt
33000412	antineoplastic agents/therapeutic use	histones/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33000412/"", ""33000412"")"	https://pubmed.ncbi.nlm.nih.gov/33000412	pmid-ferroptosi-set.txt
34965379	antineoplastic agents/therapeutic use	homeostasis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34965379/"", ""34965379"")"	https://pubmed.ncbi.nlm.nih.gov/34965379	pmid-ferroptosi-set.txt
32816618	antineoplastic agents/therapeutic use	melanoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32816618/"", ""32816618"")"	https://pubmed.ncbi.nlm.nih.gov/32816618	pmid-ferroptosi-set.txt
