CommunityID	pathway	ORA.P.Value	ORA.Adj.P.Value	Community.Pathway.Overlap	CommunityMeanQScore	CommunitySize	CommunityGenes
141	RHO GTPase Effectors	4.93127071725665e-18	1.56516477869594e-16	RHPN2_RHOB_RTKN_RHOC_PKN3_RHOD_ROCK2_DIAPH2_KIF14_PKN2_CIT_PRC1_DIAPH1_ROCK1_DIAPH3_RHOA	4.27715400410929e-05	38	RASL10A_ARHGDIG_RHOV_ARHGDIB_RHPN2_ARHGAP20_ANLN_RHOF_ARHGDIA_RHOB_RTKN_RHOC_PKN3_RHOD_RHOJ_ROCK2_DIAPH2_RHOT2_ARHGEF25_ARHGEF1_RHOBTB1_RAP1GDS1_NET1_RHOT1_RHOU_KIF14_PKN2_RND3_SHROOM2_RHOH_CIT_PRC1_DIAPH1_ROCK1_DIAPH3_RHOA_PRRC1_MCF2L
47	NOD1/2 Signaling Pathway	9.86704447095207e-18	3.09947262917433e-16	TAB1_RIPK2_NOD1_BIRC3_NOD2_CASP2_CASP8_TAB2_MAP3K7_CHUK_TAB3_CYLD_IKBKB_TRAF6_BIRC2_TNFAIP3_IKBKG	0.000114875800410217	116	TNFRSF17_TNFRSF1A_USP18_TAB1_RIPK3_RIPK2_TNFRSF10A_NOD1_LTBR_TNFSF10_TNFSF9_TRAF2_TICAM1_NDFIP1_OASL_HTRA2_RIPK1_TRAF5_TNFRSF13B_NLRC5_PRKCQ_BIRC3_IFIH1_USP4_TNFRSF10B_AASDHPPT_OTULIN_BAG4_TNFRSF13C_TNFSF12_TLR3_PRDX3_NOD2_FADD_FAS_MLKL_TNFRSF10D_MADD_CFLAR_CASP2_RNF31_MALT1_FAIM2_TRIM25_TNFRSF12A_RNF135_TBK1_PIDD1_TRADD_TNFSF13_MAP4K4_STK39_RBCK1_TNFRSF10C_CASP8_PELI1_MAP3K5_CLIP3_TIFA_MAP3K3_TAB2_FASLG_MAP3K7_TNFRSF6B_CHUK_BCL10_CD40LG_ZBP1_XIAP_CD40_C9orf78_CAP1_TRAF1_TNFSF15_UGCG_TNFSF13B_TNFRSF1B_TNFRSF25_TAB3_DDX58_SQSTM1_TANK_FAF1_TAX1BP1_TRIM40_CARD11_SHARPIN_MAP3K1_CARD10_RAD54L2_NLRX1_CYLD_DIABLO_TNF_MAVS_LTA_LTB_NSMAF_BIRC8_SPATA2_AZI2_MAP3K6_TNIP3_IKBKB_TRAF6_CRADD_IKBKE_ERC1_TNFSF14_BIRC2_TNFRSF9_RTEL1-TNFRSF6B_TNFAIP3_MAP3K14_NR2C2_IKBKG
45	Downstream signal transduction	9.99551690612037e-18	3.10778979723967e-16	NCK2_PDGFRA_PDGFRB_PIK3CA_STAT3_RASA1_STAT5B_STAT6_CRK_PDGFB_PTPN11_STAT5A_CRKL_PDGFA_STAT1_RAPGEF1_SRC_GRB2_GRB7_NCK1_PIK3R1	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
210	Formation of the beta-catenin:TCF transactivating complex	1.52570047401544e-17	4.69576701446975e-16	BCL9_LEF1_PYGO1_BCL9L_TCF7_PYGO2_TCF4_TLE1_TLE4_RUNX3_CBFB_TLE3_TLE2	0.000130025481724922	50	TLE5_MYF6_MYF5_CDX1_ID2_BCL9_MYOG_SOX4_MYOD1_LMO2_TCF3_LEF1_ASCL1_ZFHX3_MEF2D_FERD3L_RIPPLY1_TAL1_NEUROD1_SOX17_RUNX1_PYGO1_BCL9L_LMO1_MYB_TCF7_MESP2_GATA2_MEF2A_PAX5_HLX_PYGO2_VENTX_TCF4_RIPPLY2_ID1_TLE1_TLE4_ID4_GATA3_ELF2_RUNX3_TCF12_RUNX1T1_CBFB_FLI1_ASCL3_TLE3_TLE2_MDFIC
75	APC/C:Cdc20 mediated degradation of Cyclin B	2.02912023176755e-17	6.18272934619572e-16	ANAPC5_UBE2S_UBE2E1_ANAPC2_ANAPC1_UBE2C_ANAPC11_CDC16_CDC20_CDC26_CDC23_ANAPC7_ANAPC4_CDC27_ANAPC15_ANAPC16_ANAPC10	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
75	Autodegradation of Cdh1 by Cdh1:APC/C	2.93608024038896e-17	8.85765989352986e-16	ANAPC5_UBE2S_UBE2E1_ANAPC2_ANAPC1_UBE2C_ANAPC11_CDC16_CDC26_CDC23_ANAPC7_ANAPC4_CDC27_ANAPC15_ANAPC16_ANAPC10	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
75	Mitotic Anaphase	3.08303872056992e-17	9.20982253095739e-16	ESPL1_ANAPC5_UBE2S_BUB1B_MAD2L1_UBE2E1_ANAPC2_ANAPC1_UBE2C_ANAPC11_CDC16_BUB3_CDC20_CDC26_PTTG1_CDC23_ANAPC7_ANAPC4_CDC27_ANAPC15_ANAPC16_ANAPC10	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
47	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	4.12005059467783e-17	1.21881496718285e-15	TAB1_RIPK2_NOD1_BIRC3_NOD2_CASP2_CASP8_TAB2_MAP3K7_CHUK_TAB3_CYLD_IKBKB_TRAF6_BIRC2_TNFAIP3_IKBKG	0.000114875800410217	116	TNFRSF17_TNFRSF1A_USP18_TAB1_RIPK3_RIPK2_TNFRSF10A_NOD1_LTBR_TNFSF10_TNFSF9_TRAF2_TICAM1_NDFIP1_OASL_HTRA2_RIPK1_TRAF5_TNFRSF13B_NLRC5_PRKCQ_BIRC3_IFIH1_USP4_TNFRSF10B_AASDHPPT_OTULIN_BAG4_TNFRSF13C_TNFSF12_TLR3_PRDX3_NOD2_FADD_FAS_MLKL_TNFRSF10D_MADD_CFLAR_CASP2_RNF31_MALT1_FAIM2_TRIM25_TNFRSF12A_RNF135_TBK1_PIDD1_TRADD_TNFSF13_MAP4K4_STK39_RBCK1_TNFRSF10C_CASP8_PELI1_MAP3K5_CLIP3_TIFA_MAP3K3_TAB2_FASLG_MAP3K7_TNFRSF6B_CHUK_BCL10_CD40LG_ZBP1_XIAP_CD40_C9orf78_CAP1_TRAF1_TNFSF15_UGCG_TNFSF13B_TNFRSF1B_TNFRSF25_TAB3_DDX58_SQSTM1_TANK_FAF1_TAX1BP1_TRIM40_CARD11_SHARPIN_MAP3K1_CARD10_RAD54L2_NLRX1_CYLD_DIABLO_TNF_MAVS_LTA_LTB_NSMAF_BIRC8_SPATA2_AZI2_MAP3K6_TNIP3_IKBKB_TRAF6_CRADD_IKBKE_ERC1_TNFSF14_BIRC2_TNFRSF9_RTEL1-TNFRSF6B_TNFAIP3_MAP3K14_NR2C2_IKBKG
26	Carboxyterminal post-translational modifications of tubulin	5.58922168931638e-17	1.63753446993721e-15	VASH1_TUBB1_TUBB2B_TUBB4A_TUBA1A_TUBA1C_TUBA3E_TUBB6_TUBB3_TUBA1B_TUBB4B_VASH2_TUBB8	2.12997810718413e-05	85	PPP5C_VASH1_PDRG1_TUBB1_TBCB_CDC37_GAPDHS_MKKS_TUBA4A_CCDC117_DCLK1_CCT7_CYP27A1_KIF13A_TUBB2B_PFDN1_EHD2_KIF1B_TUBB4A_PDCL3_TXNDC9_CCT6A_CCT5_HSPB8_VBP1_CCT8_AIFM1_CCT3_TSC1_TCP11L2_CCT2_TUBA1A_TUBA1C_TBCA_TCP1_TUBA3E_TUBB6_TUBB3_EML4_ISG20L2_PSMG2_CCT6B_SPATA8_PSMG1_TUBA8_EML1_TCP11L1_TUBA1B_DCX_TUBB_TUBB4B_STMN4_TBCD_FBXL3_EML6_C17orf102_STIP1_CCT8L2_PFDN2_BAG3_FBXW4_PFDN4_TBCC_PSAT1_FBXO6_TUBAL3_CAMSAP1_BBS10_KIF7_CCT4_PNPLA1_PFDN6_PSMG4_KIF5C_VKORC1L1_STMN1_CAMSAP3_VASH2_BBS12_KIF1A_TBCE_PFDN5_TUBB8_GTF2I_EML2
59	Post-translational protein modification	6.55142044894643e-17	1.90115981980379e-15	RBX1_UBE2M_VHL_DDB2_DCUN1D5_BTBD1_COPS4_ERCC8_COPS3_FEM1A_DCUN1D1_FBXO17_LRR1_COPS2_DDB1_COPS6_FEM1B_FBXW5_WDTC1_ASB4_COPS8_COPS5_DCAF4_DDA1_DTL_COP1_DCAF6_DCAF8_COPS7B_DCAF17_CUL4A_DCAF10_DCAF16_GPS1_CUL4B_DCUN1D4_DCAF11_DCUN1D2_COPS7A_CAND1_CUL2_DCAF7	3.87399864294189e-05	71	TRIB2_RBX1_CDKN1B_CRBN_UNG_TRPC4AP_UBE2M_DCAF15_BTBD2_VHL_DDB2_DCUN1D5_BTBD1_SAMHD1_COPS4_ERCC8_COPS3_FEM1A_ZER1_DCUN1D1_FBXO17_ZYG11B_LRR1_COPS2_DDB1_COPS6_ETV5_FEM1B_TRIB1_FBXW5_KLHDC3_DCAF4L2_WDTC1_ASB4_DCAF4L1_BCRP2_DYRK2_COPS8_COPS5_DCAF4_DDA1_DCAF12L2_DCAF12_DTL_COP1_DCAF6_DCAF8_THEMIS_DCAF12L1_STK40_COPS7B_DCAF17_CUL4A_DCAF10_DCAF16_GPS1_CUL4B_DCUN1D4_DCAF1_TESPA1_DCAF8L1_ETV1_DCAF11_DCUN1D2_COPS7A_CAND1_CUL2_PRAME_DET1_DCAF8L2_DCAF7
20	NR1H2 and NR1H3-mediated signaling	6.72970121190019e-17	1.93447165968489e-15	TBL1X_NR1H2_EP300_NCOR1_HDAC3_RXRB_ABCA1_GPS2_NRIP1_NCOR2_NCOA1_KDM3A_TBL1XR1_RXRA_NR1H3	7.29354404657717e-05	93	TFAP2D_HDAC7_TFAP2C_HDAC10_TBL1X_PDIA2_MID1_USF2_CAV2_NMI_NR1D1_FOXA1_NR1H2_RARA_NR0B2_ROR1_CREBBP_AJUBA_EP300_ZNF106_HDAC4_THRA_LYL1_PPARGC1A_NCOR1_POU4F2_ATAD2_HDAC11_HDAC3_KMT5B_PPARD_TRIM59_HNF4A_ETV4_DDX54_PGR_CARM1_NR2F1_RORC_RARB_NR1I2_SRA1_ESR2_NR4A2_PTGES2_RXRG_ESRRG_NR5A2_NR1I3_USF1_ZNF217_NCOA3_CITED4_TFAP2E_HDAC8_RXRB_ABCA1_MKX_RORB_POU4F1_TFAP2A_GPS2_GREB1_PAX3_NCOA7_JMY_THRB_DEK_GRIP1_NRIP1_NCOR2_KCTD1_ESRRA_NCOA1_PPARA_KDM3A_RARG_KCTD15_CITED1_ESR1_TBL1XR1_PRMT1_SESTD1_RXRA_ADAMTS12_FAM120B_NR4A1_CITED2_NR1H4_CALCOCO1_CHD9_NR1H3_CRABP2
81	Laminin interactions	7.28421895507525e-17	2.07430048187984e-15	NID2_LAMB1_LAMA3_LAMA5_LAMB2_LAMC2_NID1_ITGA1_LAMC3_HSPG2_LAMA1_LAMB3_ITGA6_LAMA2_ITGA7	2.07286999851325e-05	75	TNS1_VCL_NID2_CSK_PAG1_LAMB1_LAMA3_SORBS3_ARHGEF6_ACTN4_LAMA5_LAMB2_CHRND_CHRNA1_MCAM_LAMC2_NID1_PXN_PAK1_CAMK4_ITGA1_CHRNE_MICALL2_RAPSN_NUDCD2_CHRM1_PAK2_TLN1_SH2D3C_PMP22_ZYX_PRX_PHACTR1_SNTB2_COL17A1_NTN4_PTK2_DOK7_GIT2_PAK3_LAMC3_DMD_KRT19_ACTA1_UTRN_BCAR3_SORBS1_MEGF9_MUSK_HSPG2_ARHGEF7_CTTN_PAK5_LRP10_AGRN_LAMB4_CHRNG_LAMA1_LAMB3_MYO1B_ACTN1_GIT1_DRP2_SNTB1_CD151_NOLC1_DNASE1_ITGA6_BCAR1_LAMA2_CAPN1_DAG1_ITGA7_PAK4_GALE
164	Transcription of E2F targets under negative control by DREAM complex	7.73527792120373e-17	2.18235109499146e-15	RBL2_LIN37_LIN9_LIN54_E2F1_TFDP1_E2F4_E2F5_TFDP2_LIN52	0.000110361134180104	24	MYBL2_SPI1_GSC_RBL2_E2F3_RB1_LIN37_ONECUT1_PTGDR_TFE3_LIN9_LIN54_FOXM1_E2F1_DNMT1_E2F2_ETV3_PRB1_TFDP1_E2F4_E2F5_TFDP2_MYBL1_LIN52
140	Negative epigenetic regulation of rRNA expression_AND_NoRC negatively regulates rRNA expression	8.75363799386986e-17	2.44700320801114e-15	MBD2_ARID4B_SAP30_SAP30L_DNMT3B_TTF1_HDAC1_SIN3B_SIN3A_HDAC2_SUDS3_SAP30BP_SAP18	1.08305338404827e-05	93	C22orf31_FKBP3_BRMS1_CSNK2A1_PRDM4_ANCR_WDR77_CCDC59_MBD2_CDK2AP1_CHD5_WIZ_ARID4B_MXD1_MTA2_MIDEAS_GATAD1_ACSM3_CTBP1_SAP30_SAP30L_COPRS_ING2_REST_PRMT5_PHF23_ZBTB2_ZFPM1_TGIF1_DNMT3B_PHF6_PHF12_ZNF704_MTA1_TTF1_ZNF644_BCL11A_BEND7_ARID4A_TAT_CHD4_CAVIN1_GATAD2A_ZNF219_ZNF521_GATAD2B_DNTTIP1_RBBP4_HDAC1_EHMT2_ING1_TCF19_GATA1_ZNF827_SIN3B_RBBP7_CHD3_MBD3L2_CBX1_SIN3A_PHF20L1_ZNFX1_KDM5A_MTA3_USP17L12_ZNF512B_MECP2_USP17L11_MXD3_USP17L10_MBD3_USP17L13_SKIL_USP17L21_USP17L17_USP17L22_USP17L18_USP17L19_USP17L5_USP17L20_HDAC2_EMSY_SUDS3_ZNF423_SAP30BP_BAHCC1_MBD3L1_USP17L15_SAP18_USP17L4_USP17L8_USP17L3_USP17L1
51	Processive synthesis on the C-strand of the telomere	1.00065123610051e-16	2.77180392399842e-15	RPA3_RPA1_LIG1_POLD3_WRN_FEN1_POLD4_DNA2_RPA2_PCNA_POLD1_POLD2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
164	G0 and Early G1	1.02131231915807e-16	2.80354832114832e-15	MYBL2_RBL2_LIN37_LIN9_LIN54_E2F1_TFDP1_E2F4_E2F5_TFDP2_LIN52	0.000110361134180104	24	MYBL2_SPI1_GSC_RBL2_E2F3_RB1_LIN37_ONECUT1_PTGDR_TFE3_LIN9_LIN54_FOXM1_E2F1_DNMT1_E2F2_ETV3_PRB1_TFDP1_E2F4_E2F5_TFDP2_MYBL1_LIN52
51	Cell Cycle Checkpoints	1.12216701288826e-16	3.05289543595584e-15	RFC2_RPA3_RPA1_HUS1_TOPBP1_NBN_WRN_RAD9A_CLSPN_ATRIP_MRE11_ATR_DNA2_EXO1_RPA2_RAD50_RFC3_RAD1_RFC4_RAD9B_RBBP8_CHEK1_RFC5_RAD17_RHNO1	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
20	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	1.41204121229104e-16	3.80751289721309e-15	TBL1X_NR1H2_EP300_NCOR1_HDAC3_RXRB_ABCA1_GPS2_NCOR2_NCOA1_KDM3A_TBL1XR1_RXRA_NR1H3	7.29354404657717e-05	93	TFAP2D_HDAC7_TFAP2C_HDAC10_TBL1X_PDIA2_MID1_USF2_CAV2_NMI_NR1D1_FOXA1_NR1H2_RARA_NR0B2_ROR1_CREBBP_AJUBA_EP300_ZNF106_HDAC4_THRA_LYL1_PPARGC1A_NCOR1_POU4F2_ATAD2_HDAC11_HDAC3_KMT5B_PPARD_TRIM59_HNF4A_ETV4_DDX54_PGR_CARM1_NR2F1_RORC_RARB_NR1I2_SRA1_ESR2_NR4A2_PTGES2_RXRG_ESRRG_NR5A2_NR1I3_USF1_ZNF217_NCOA3_CITED4_TFAP2E_HDAC8_RXRB_ABCA1_MKX_RORB_POU4F1_TFAP2A_GPS2_GREB1_PAX3_NCOA7_JMY_THRB_DEK_GRIP1_NRIP1_NCOR2_KCTD1_ESRRA_NCOA1_PPARA_KDM3A_RARG_KCTD15_CITED1_ESR1_TBL1XR1_PRMT1_SESTD1_RXRA_ADAMTS12_FAM120B_NR4A1_CITED2_NR1H4_CALCOCO1_CHD9_NR1H3_CRABP2
51	Gap-filling DNA repair synthesis and ligation in TC-NER	1.45614229526619e-16	3.89198734532989e-15	RFC2_POLE2_RPA3_POLK_RPA1_LIG1_POLD3_POLD4_POLE_RPA2_PCNA_RFC3_RFC1_RFC4_POLD1_RFC5_POLD2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
47	Regulation of necroptotic cell death_AND_RIPK1-mediated regulated necrosis	1.49874538726599e-16	3.97102364782562e-15	RIPK3_TNFRSF10A_TNFSF10_TRAF2_RIPK1_BIRC3_TNFRSF10B_FADD_FAS_MLKL_CFLAR_TRADD_CASP8_PELI1_FASLG_XIAP_BIRC2	0.000114875800410217	116	TNFRSF17_TNFRSF1A_USP18_TAB1_RIPK3_RIPK2_TNFRSF10A_NOD1_LTBR_TNFSF10_TNFSF9_TRAF2_TICAM1_NDFIP1_OASL_HTRA2_RIPK1_TRAF5_TNFRSF13B_NLRC5_PRKCQ_BIRC3_IFIH1_USP4_TNFRSF10B_AASDHPPT_OTULIN_BAG4_TNFRSF13C_TNFSF12_TLR3_PRDX3_NOD2_FADD_FAS_MLKL_TNFRSF10D_MADD_CFLAR_CASP2_RNF31_MALT1_FAIM2_TRIM25_TNFRSF12A_RNF135_TBK1_PIDD1_TRADD_TNFSF13_MAP4K4_STK39_RBCK1_TNFRSF10C_CASP8_PELI1_MAP3K5_CLIP3_TIFA_MAP3K3_TAB2_FASLG_MAP3K7_TNFRSF6B_CHUK_BCL10_CD40LG_ZBP1_XIAP_CD40_C9orf78_CAP1_TRAF1_TNFSF15_UGCG_TNFSF13B_TNFRSF1B_TNFRSF25_TAB3_DDX58_SQSTM1_TANK_FAF1_TAX1BP1_TRIM40_CARD11_SHARPIN_MAP3K1_CARD10_RAD54L2_NLRX1_CYLD_DIABLO_TNF_MAVS_LTA_LTB_NSMAF_BIRC8_SPATA2_AZI2_MAP3K6_TNIP3_IKBKB_TRAF6_CRADD_IKBKE_ERC1_TNFSF14_BIRC2_TNFRSF9_RTEL1-TNFRSF6B_TNFAIP3_MAP3K14_NR2C2_IKBKG
